time,h_s,h_max,t_p
2025-03-29T22:30:00,0.253,0.456,10.923
2025-03-29T23:00:00,0.277,0.407,12.603
2025-03-29T23:30:00,0.292,0.428,11.703
2025-03-30T00:00:00,0.284,0.528,12.603
2025-03-30T00:30:00,0.297,0.468,13.653
2025-03-30T01:00:00,0.333,0.512,12.603
2025-03-30T01:30:00,0.334,0.558,12.603
2025-03-30T02:00:00,0.364,0.546,12.603
2025-03-30T02:30:00,0.346,0.47,12.603
2025-03-30T03:00:00,0.358,0.667,12.603
2025-03-30T03:30:00,0.359,0.542,12.603
2025-03-30T04:00:00,0.368,0.616,12.603
2025-03-30T04:30:00,0.34,0.527,12.603
2025-03-30T05:00:00,0.354,0.581,12.603
2025-03-30T05:30:00,0.355,0.568,11.703
2025-03-30T06:00:00,0.307,0.475,12.603
2025-03-30T06:30:00,0.316,0.525,12.603
2025-03-30T07:00:00,0.279,0.383,11.703
2025-03-30T07:30:00,0.293,0.477,10.923
2025-03-30T08:00:00,0.264,0.426,11.703
2025-03-30T08:30:00,0.266,0.413,12.603
2025-03-30T09:00:00,0.256,0.455,12.603
2025-03-30T09:30:00,0.254,0.398,12.603
2025-03-30T10:00:00,0.232,0.407,12.603
2025-03-30T10:30:00,0.22,0.333,12.603
2025-03-30T11:00:00,0.242,0.406,12.603
2025-03-30T11:30:00,0.253,0.361,12.603
2025-03-30T12:00:00,0.232,0.348,12.603
2025-03-30T12:30:00,0.255,0.508,12.603
2025-03-30T13:00:00,0.268,0.472,12.603
2025-03-30T13:30:00,0.248,0.501,12.603
2025-03-30T14:00:00,0.269,0.543,12.603
2025-03-30T14:30:00,0.285,0.517,12.603
2025-03-30T15:00:00,0.264,0.44,12.603
2025-03-30T15:30:00,0.27,0.438,12.603
2025-03-30T16:00:00,0.282,0.513,12.603
2025-03-30T16:30:00,0.292,0.525,11.703
2025-03-30T17:00:00,0.285,0.455,12.603
2025-03-30T17:30:00,0.278,0.461,12.603
2025-03-30T18:00:00,0.278,0.427,11.703
2025-03-30T18:30:00,0.274,0.421,12.603
2025-03-30T19:00:00,0.255,0.452,12.603
2025-03-30T19:30:00,0.244,0.37,11.703
2025-03-30T20:00:00,0.249,0.392,11.703
2025-03-30T20:30:00,0.241,0.427,12.603
2025-03-30T21:00:00,0.244,0.368,11.703
2025-03-30T21:30:00,0.22,0.344,10.24
2025-03-30T22:00:00,0.229,0.366,12.603
2025-03-30T22:30:00,0.216,0.341,10.923
2025-03-30T23:00:00,0.218,0.333,10.923
2025-03-30T23:30:00,0.226,0.376,10.923
2025-03-31T00:00:00,0.221,0.331,10.923
2025-03-31T00:30:00,0.225,0.324,10.24
2025-03-31T01:00:00,0.228,0.382,10.24
2025-03-31T01:30:00,0.231,0.404,10.923
2025-03-31T02:00:00,0.223,0.327,10.923
2025-03-31T02:30:00,0.247,0.36,10.923
2025-03-31T03:00:00,0.262,0.411,10.923
2025-03-31T03:30:00,0.259,0.388,10.923
2025-03-31T04:00:00,0.242,0.346,10.923
2025-03-31T04:30:00,0.249,0.37,11.703
2025-03-31T05:00:00,0.244,0.352,11.703
2025-03-31T05:30:00,0.25,0.372,11.703
2025-03-31T06:00:00,0.244,0.387,12.603
2025-03-31T06:30:00,0.225,0.345,11.703
2025-03-31T07:00:00,0.225,0.355,11.703
2025-03-31T07:30:00,0.234,0.32,11.703
2025-03-31T08:00:00,0.207,0.329,11.703
2025-03-31T08:30:00,0.204,0.329,11.703
2025-03-31T09:00:00,0.196,0.43,11.703
2025-03-31T09:30:00,0.19,0.32,10.923
2025-03-31T10:00:00,0.184,0.316,10.923
2025-03-31T10:30:00,0.179,0.269,10.923
2025-03-31T11:00:00,0.183,0.289,11.703
2025-03-31T11:30:00,0.173,0.287,11.703
2025-03-31T12:00:00,0.186,0.366,11.703
2025-03-31T12:30:00,0.199,0.332,11.703
2025-03-31T13:00:00,0.198,0.328,11.703
2025-03-31T13:30:00,0.19,0.302,12.603
2025-03-31T14:00:00,0.199,0.392,12.603
2025-03-31T14:30:00,0.199,0.318,12.603
2025-03-31T15:00:00,0.22,0.301,11.703
2025-03-31T15:30:00,0.243,0.404,12.603
2025-03-31T16:00:00,0.225,0.398,10.923
2025-03-31T16:30:00,0.228,0.417,10.923
2025-03-31T17:00:00,0.218,0.36,10.923
2025-03-31T17:30:00,0.21,0.333,10.923
2025-03-31T18:00:00,0.218,0.38,10.923
2025-03-31T18:30:00,0.211,0.431,11.703
2025-03-31T19:00:00,0.198,0.34,10.923
2025-03-31T19:30:00,0.199,0.294,11.703
2025-03-31T20:00:00,0.212,0.343,10.923
2025-03-31T20:30:00,0.196,0.31,16.384
2025-03-31T21:00:00,0.193,0.297,10.923
2025-03-31T21:30:00,0.187,0.274,11.703
2025-03-31T22:00:00,0.168,0.243,11.703
2025-03-31T22:30:00,0.175,0.258,10.923
2025-03-31T23:00:00,0.17,0.283,11.703
2025-03-31T23:30:00,0.172,0.271,10.923
2025-04-01T00:00:00,0.172,0.27,10.923
2025-04-01T00:30:00,0.173,0.285,14.895
2025-04-01T01:00:00,0.184,0.314,10.923
2025-04-01T01:30:00,0.188,0.353,16.384
2025-04-01T02:00:00,0.219,0.377,14.895
2025-04-01T02:30:00,0.222,0.33,14.895
2025-04-01T03:00:00,0.193,0.308,14.895
2025-04-01T03:30:00,0.204,0.339,13.653
2025-04-01T04:00:00,0.209,0.31,10.923
2025-04-01T04:30:00,0.229,0.343,13.653
2025-04-01T05:00:00,0.241,0.452,13.653
2025-04-01T05:30:00,0.228,0.403,10.923
2025-04-01T06:00:00,0.225,0.344,13.653
2025-04-01T06:30:00,0.228,0.331,13.653
2025-04-01T07:00:00,0.232,0.341,13.653
2025-04-01T07:30:00,0.227,0.311,13.653
2025-04-01T08:00:00,0.218,0.365,13.653
2025-04-01T08:30:00,0.216,0.374,14.895
2025-04-01T09:00:00,0.213,0.365,13.653
2025-04-01T09:30:00,0.215,0.328,14.895
2025-04-01T10:00:00,0.206,0.35,13.653
2025-04-01T10:30:00,0.229,0.464,13.653
2025-04-01T11:00:00,0.21,0.408,11.703
2025-04-01T11:30:00,0.202,0.286,10.923
2025-04-01T12:00:00,0.188,0.274,11.703
2025-04-01T12:30:00,0.203,0.314,12.603
2025-04-01T13:00:00,0.213,0.333,12.603
2025-04-01T13:30:00,0.198,0.296,10.923
2025-04-01T14:00:00,0.204,0.343,10.923
2025-04-01T14:30:00,0.192,0.333,11.703
2025-04-01T15:00:00,0.207,0.3,11.703
2025-04-01T15:30:00,0.203,0.31,12.603
2025-04-01T16:00:00,0.236,0.349,12.603
2025-04-01T16:30:00,0.253,0.391,11.703
2025-04-01T17:00:00,0.272,0.44,12.603
2025-04-01T17:30:00,0.302,0.479,12.603
2025-04-01T18:00:00,0.272,0.425,12.603
2025-04-01T18:30:00,0.272,0.429,12.603
2025-04-01T19:00:00,0.255,0.428,12.603
2025-04-01T19:30:00,0.251,0.421,12.603
2025-04-01T20:00:00,0.218,0.356,12.603
2025-04-01T20:30:00,0.205,0.299,12.603
2025-04-01T21:00:00,0.213,0.321,12.603
2025-04-01T21:30:00,0.209,0.335,12.603
2025-04-01T22:00:00,0.198,0.277,12.603
2025-04-01T22:30:00,0.196,0.324,12.603
2025-04-01T23:00:00,0.196,0.297,12.603
2025-04-01T23:30:00,0.189,0.337,12.603
2025-04-02T00:00:00,0.188,0.274,11.703
2025-04-02T00:30:00,0.19,0.27,11.703
2025-04-02T01:00:00,0.184,0.273,11.703
2025-04-02T01:30:00,0.184,0.25,11.703
2025-04-02T02:00:00,0.192,0.343,12.603
2025-04-02T02:30:00,0.195,0.315,11.703
2025-04-02T03:00:00,0.185,0.258,11.703
2025-04-02T03:30:00,0.204,0.298,12.603
2025-04-02T04:00:00,0.197,0.33,12.603
2025-04-02T04:30:00,0.209,0.337,12.603
2025-04-02T05:00:00,0.227,0.344,11.703
2025-04-02T05:30:00,0.22,0.336,11.703
2025-04-02T06:00:00,0.207,0.328,10.923
2025-04-02T06:30:00,0.212,0.369,11.703
2025-04-02T07:00:00,0.215,0.38,11.703
2025-04-02T07:30:00,0.214,0.354,11.703
2025-04-02T08:00:00,0.192,0.322,11.703
2025-04-02T08:30:00,0.203,0.313,11.703
2025-04-02T09:00:00,0.207,0.295,11.703
2025-04-02T09:30:00,0.187,0.263,11.703
2025-04-02T10:00:00,0.181,0.303,11.703
2025-04-02T10:30:00,0.21,0.408,12.603
2025-04-02T11:00:00,0.182,0.304,12.603
2025-04-02T11:30:00,0.206,0.281,11.703
2025-04-02T12:00:00,0.178,0.335,12.603
2025-04-02T12:30:00,0.187,0.294,11.703
2025-04-02T13:00:00,0.171,0.321,12.603
2025-04-02T13:30:00,0.174,0.289,12.603
2025-04-02T14:00:00,0.164,0.309,12.603
2025-04-02T14:30:00,0.18,0.28,12.603
2025-04-02T15:00:00,0.204,0.289,12.603
2025-04-02T15:30:00,0.186,0.272,12.603
2025-04-02T16:00:00,0.176,0.295,11.703
2025-04-02T16:30:00,0.194,0.35,11.703
2025-04-02T17:00:00,0.2,0.321,11.703
2025-04-02T17:30:00,0.199,0.271,11.703
2025-04-02T18:00:00,0.26,0.563,12.603
2025-04-02T18:30:00,0.303,0.51,2.276
2025-04-02T19:00:00,0.238,0.426,10.923
2025-04-02T19:30:00,0.224,0.383,11.703
2025-04-02T20:00:00,0.218,0.302,11.703
2025-04-02T20:30:00,0.218,0.326,12.603
2025-04-02T21:00:00,0.193,0.307,14.895
2025-04-02T21:30:00,0.2,0.314,12.603
2025-04-02T22:00:00,0.2,0.289,12.603
2025-04-02T22:30:00,0.192,0.31,12.603
2025-04-02T23:00:00,0.199,0.29,11.703
2025-04-02T23:30:00,0.2,0.298,12.603
2025-04-03T00:00:00,0.199,0.302,11.703
2025-04-03T00:30:00,0.198,0.259,12.603
2025-04-03T01:00:00,0.21,0.367,11.703
2025-04-03T01:30:00,0.218,0.351,13.653
2025-04-03T02:00:00,0.219,0.326,13.653
2025-04-03T02:30:00,0.221,0.449,14.895
2025-04-03T03:00:00,0.226,0.367,13.653
2025-04-03T03:30:00,0.254,0.45,13.653
2025-04-03T04:00:00,0.25,0.424,13.653
2025-04-03T04:30:00,0.271,0.426,13.653
2025-04-03T05:00:00,0.263,0.439,13.653
2025-04-03T05:30:00,0.238,0.427,13.653
2025-04-03T06:00:00,0.247,0.384,13.653
2025-04-03T06:30:00,0.241,0.41,13.653
2025-04-03T07:00:00,0.22,0.384,11.703
2025-04-03T07:30:00,0.229,0.342,12.603
2025-04-03T08:00:00,0.221,0.349,13.653
2025-04-03T08:30:00,0.251,0.45,11.703
2025-04-03T09:00:00,0.243,0.394,13.653
2025-04-03T09:30:00,0.239,0.421,11.703
2025-04-03T10:00:00,0.262,0.574,11.703
2025-04-03T10:30:00,0.299,0.558,16.384
2025-04-03T11:00:00,0.272,0.511,10.923
2025-04-03T11:30:00,0.237,0.335,10.923
2025-04-03T12:00:00,0.226,0.467,10.923
2025-04-03T12:30:00,0.249,0.466,10.923
2025-04-03T13:00:00,0.228,0.341,10.923
2025-04-03T13:30:00,0.208,0.324,11.703
2025-04-03T14:00:00,0.187,0.293,11.703
2025-04-03T14:30:00,0.18,0.298,11.703
2025-04-03T15:00:00,0.175,0.271,11.703
2025-04-03T15:30:00,0.171,0.254,11.703
2025-04-03T16:00:00,0.198,0.359,11.703
2025-04-03T16:30:00,0.185,0.346,11.703
2025-04-03T17:00:00,0.195,0.288,11.703
2025-04-03T17:30:00,0.188,0.264,11.703
2025-04-03T18:00:00,0.196,0.357,12.603
2025-04-03T18:30:00,0.209,0.324,12.603
2025-04-03T19:00:00,0.226,0.375,11.703
2025-04-03T19:30:00,0.222,0.352,11.703
2025-04-03T20:00:00,0.212,0.397,11.703
2025-04-03T20:30:00,0.202,0.334,11.703
2025-04-03T21:00:00,0.196,0.298,11.703
2025-04-03T21:30:00,0.2,0.344,11.703
2025-04-03T22:00:00,0.213,0.381,11.703
2025-04-03T22:30:00,0.189,0.379,11.703
2025-04-03T23:00:00,0.185,0.314,10.923
2025-04-03T23:30:00,0.164,0.302,11.703
2025-04-04T00:00:00,0.177,0.301,11.703
2025-04-04T00:30:00,0.174,0.294,11.703
2025-04-04T01:00:00,0.164,0.277,11.703
2025-04-04T01:30:00,0.161,0.246,10.923
2025-04-04T02:00:00,0.165,0.285,10.923
2025-04-04T02:30:00,0.177,0.284,10.923
2025-04-04T03:00:00,0.161,0.278,11.703
2025-04-04T03:30:00,0.162,0.28,10.923
2025-04-04T04:00:00,0.165,0.309,10.923
2025-04-04T04:30:00,0.186,0.372,10.923
2025-04-04T05:00:00,0.181,0.363,10.923
2025-04-04T05:30:00,0.17,0.25,10.923
2025-04-04T06:00:00,0.167,0.282,10.923
2025-04-04T06:30:00,0.183,0.267,10.923
2025-04-04T07:00:00,0.153,0.273,11.703
2025-04-04T07:30:00,0.155,0.237,10.923
2025-04-04T08:00:00,0.155,0.268,11.703
2025-04-04T08:30:00,0.159,0.262,10.24
2025-04-04T09:00:00,0.145,0.268,10.24
2025-04-04T09:30:00,0.141,0.222,12.603
2025-04-04T10:00:00,0.174,0.351,1.781
2025-04-04T10:30:00,0.25,0.376,10.24
2025-04-04T11:00:00,0.17,0.334,10.24
2025-04-04T11:30:00,0.154,0.268,10.24
2025-04-04T12:00:00,0.178,0.296,10.24
2025-04-04T12:30:00,0.154,0.243,10.923
2025-04-04T13:00:00,0.129,0.22,10.24
2025-04-04T13:30:00,0.13,0.212,10.24
2025-04-04T14:00:00,0.116,0.213,10.923
2025-04-04T14:30:00,0.113,0.177,10.923
2025-04-04T15:00:00,0.114,0.19,9.638
2025-04-04T15:30:00,0.125,0.236,9.638
2025-04-04T16:00:00,0.122,0.263,9.638
2025-04-04T16:30:00,0.148,0.279,9.638
2025-04-04T17:00:00,0.158,0.286,9.638
2025-04-04T17:30:00,0.149,0.24,10.24
2025-04-04T18:00:00,0.142,0.208,12.603
2025-04-04T18:30:00,0.168,0.274,10.24
2025-04-04T19:00:00,0.175,0.252,10.923
2025-04-04T19:30:00,0.217,0.334,10.24
2025-04-04T20:00:00,0.231,0.476,1.8
2025-04-04T20:30:00,0.22,0.4,10.24
2025-04-04T21:00:00,0.169,0.254,10.24
2025-04-04T21:30:00,0.155,0.218,10.24
2025-04-04T22:00:00,0.16,0.282,12.603
2025-04-04T22:30:00,0.179,0.27,1.476
2025-04-04T23:00:00,0.191,0.365,10.24
2025-04-04T23:30:00,0.199,0.347,14.895
2025-04-05T00:00:00,0.17,0.239,10.24
2025-04-05T00:30:00,0.148,0.245,10.24
2025-04-05T01:00:00,0.133,0.216,11.703
2025-04-05T01:30:00,0.139,0.203,10.24
2025-04-05T02:00:00,0.178,0.341,10.24
2025-04-05T02:30:00,0.16,0.261,10.24
2025-04-05T03:00:00,0.156,0.287,10.24
2025-04-05T03:30:00,0.15,0.27,10.923
2025-04-05T04:00:00,0.142,0.225,10.923
2025-04-05T04:30:00,0.151,0.249,10.923
2025-04-05T05:00:00,0.161,0.326,10.923
2025-04-05T05:30:00,0.148,0.23,10.923
2025-04-05T06:00:00,0.157,0.236,10.24
2025-04-05T06:30:00,0.216,0.361,1.725
2025-04-05T07:00:00,0.189,0.294,10.923
2025-04-05T07:30:00,0.166,0.27,10.24
2025-04-05T08:00:00,0.161,0.24,10.24
2025-04-05T08:30:00,0.223,0.474,10.24
2025-04-05T09:00:00,0.223,0.392,10.24
2025-04-05T09:30:00,0.2,0.329,10.923
2025-04-05T10:00:00,0.209,0.361,10.923
2025-04-05T10:30:00,0.211,0.353,14.895
2025-04-05T11:00:00,0.212,0.373,10.923
2025-04-05T11:30:00,0.225,0.389,9.102
2025-04-05T12:00:00,0.234,0.512,1.8
2025-04-05T12:30:00,0.238,0.6,16.384
2025-04-05T13:00:00,0.21,0.384,10.923
2025-04-05T13:30:00,0.171,0.283,10.923
2025-04-05T14:00:00,0.161,0.268,10.923
2025-04-05T14:30:00,0.176,0.261,10.923
2025-04-05T15:00:00,0.157,0.23,9.102
2025-04-05T15:30:00,0.18,0.31,9.638
2025-04-05T16:00:00,0.246,0.417,1.905
2025-04-05T16:30:00,0.233,0.476,18.204
2025-04-05T17:00:00,0.212,0.403,10.24
2025-04-05T17:30:00,0.193,0.387,10.24
2025-04-05T18:00:00,0.208,0.408,16.384
2025-04-05T18:30:00,0.174,0.281,18.204
2025-04-05T19:00:00,0.16,0.304,18.204
2025-04-05T19:30:00,0.16,0.304,14.895
2025-04-05T20:00:00,0.136,0.229,10.24
2025-04-05T20:30:00,0.139,0.273,10.24
2025-04-05T21:00:00,0.132,0.208,10.24
2025-04-05T21:30:00,0.127,0.188,10.24
2025-04-05T22:00:00,0.126,0.172,10.24
2025-04-05T22:30:00,0.124,0.195,8.623
2025-04-05T23:00:00,0.117,0.18,9.102
2025-04-05T23:30:00,0.119,0.178,10.24
2025-04-06T00:00:00,0.118,0.17,16.384
2025-04-06T00:30:00,0.119,0.169,9.638
2025-04-06T01:00:00,0.12,0.212,8.623
2025-04-06T01:30:00,0.115,0.202,16.384
2025-04-06T02:00:00,0.119,0.173,18.204
2025-04-06T02:30:00,0.116,0.171,16.384
2025-04-06T03:00:00,0.125,0.194,18.204
2025-04-06T03:30:00,0.123,0.211,18.204
2025-04-06T04:00:00,0.129,0.217,16.384
2025-04-06T04:30:00,0.126,0.191,16.384
2025-04-06T05:00:00,0.121,0.214,18.204
2025-04-06T05:30:00,0.14,0.237,18.204
2025-04-06T06:00:00,0.157,0.223,16.384
2025-04-06T06:30:00,0.156,0.274,16.384
2025-04-06T07:00:00,0.166,0.328,16.384
2025-04-06T07:30:00,0.171,0.281,16.384
2025-04-06T08:00:00,0.155,0.241,16.384
2025-04-06T08:30:00,0.16,0.247,16.384
2025-04-06T09:00:00,0.168,0.282,16.384
2025-04-06T09:30:00,0.16,0.234,16.384
2025-04-06T10:00:00,0.187,0.292,16.384
2025-04-06T10:30:00,0.179,0.269,16.384
2025-04-06T11:00:00,0.195,0.339,16.384
2025-04-06T11:30:00,0.154,0.224,16.384
2025-04-06T12:00:00,0.176,0.288,16.384
2025-04-06T12:30:00,0.179,0.296,16.384
2025-04-06T13:00:00,0.19,0.283,16.384
2025-04-06T13:30:00,0.198,0.317,16.384
2025-04-06T14:00:00,0.199,0.293,16.384
2025-04-06T14:30:00,0.197,0.326,14.895
2025-04-06T15:00:00,0.216,0.32,14.895
2025-04-06T15:30:00,0.244,0.356,16.384
2025-04-06T16:00:00,0.201,0.38,16.384
2025-04-06T16:30:00,0.219,0.279,16.384
2025-04-06T17:00:00,0.22,0.393,14.895
2025-04-06T17:30:00,0.226,0.39,14.895
2025-04-06T18:00:00,0.201,0.314,14.895
2025-04-06T18:30:00,0.224,0.318,14.895
2025-04-06T19:00:00,0.231,0.324,14.895
2025-04-06T19:30:00,0.232,0.358,14.895
2025-04-06T20:00:00,0.253,0.39,14.895
2025-04-06T20:30:00,0.217,0.317,14.895
2025-04-06T21:00:00,0.219,0.303,14.895
2025-04-06T21:30:00,0.228,0.358,13.653
2025-04-06T22:00:00,0.2,0.306,13.653
2025-04-06T22:30:00,0.229,0.305,14.895
2025-04-06T23:00:00,0.256,0.424,14.895
2025-04-06T23:30:00,0.261,0.404,14.895
2025-04-07T00:00:00,0.251,0.39,13.653
2025-04-07T00:30:00,0.238,0.351,13.653
2025-04-07T01:00:00,0.241,0.397,13.653
2025-04-07T01:30:00,0.266,0.434,14.895
2025-04-07T02:00:00,0.231,0.394,13.653
2025-04-07T02:30:00,0.269,0.435,13.653
2025-04-07T03:00:00,0.224,0.376,13.653
2025-04-07T03:30:00,0.238,0.372,13.653
2025-04-07T04:00:00,0.211,0.317,13.653
2025-04-07T04:30:00,0.219,0.311,13.653
2025-04-07T05:00:00,0.22,0.38,13.653
2025-04-07T05:30:00,0.223,0.329,13.653
2025-04-07T06:00:00,0.233,0.391,13.653
2025-04-07T06:30:00,0.222,0.338,13.653
2025-04-07T07:00:00,0.217,0.338,13.653
2025-04-07T07:30:00,0.22,0.338,13.653
2025-04-07T08:00:00,0.216,0.35,14.895
2025-04-07T08:30:00,0.242,0.392,14.895
2025-04-07T09:00:00,0.235,0.369,13.653
2025-04-07T09:30:00,0.219,0.35,10.923
2025-04-07T10:00:00,0.217,0.339,13.653
2025-04-07T10:30:00,0.215,0.314,13.653
2025-04-07T11:00:00,0.214,0.297,12.603
2025-04-07T11:30:00,0.214,0.378,11.703
2025-04-07T12:00:00,0.213,0.358,12.603
2025-04-07T12:30:00,0.2,0.334,11.703
2025-04-07T13:00:00,0.217,0.331,11.703
2025-04-07T13:30:00,0.209,0.347,11.703
2025-04-07T14:00:00,0.209,0.343,11.703
2025-04-07T14:30:00,0.21,0.312,11.703
2025-04-07T15:00:00,0.201,0.28,10.923
2025-04-07T15:30:00,0.191,0.314,10.923
2025-04-07T16:00:00,0.184,0.304,10.923
2025-04-07T16:30:00,0.186,0.304,10.923
2025-04-07T17:00:00,0.176,0.297,10.923
2025-04-07T17:30:00,0.182,0.257,11.703
2025-04-07T18:00:00,0.17,0.283,10.923
2025-04-07T18:30:00,0.169,0.292,10.923
2025-04-07T19:00:00,0.178,0.273,10.923
2025-04-07T19:30:00,0.163,0.269,10.923
2025-04-07T20:00:00,0.155,0.249,10.923
2025-04-07T20:30:00,0.166,0.26,10.923
2025-04-07T21:00:00,0.151,0.274,10.923
2025-04-07T21:30:00,0.153,0.278,10.923
2025-04-07T22:00:00,0.152,0.228,10.923
2025-04-07T22:30:00,0.149,0.229,11.703
2025-04-07T23:00:00,0.142,0.257,10.923
2025-04-07T23:30:00,0.144,0.259,10.923
2025-04-08T00:00:00,0.147,0.222,10.923
2025-04-08T00:30:00,0.142,0.215,10.923
2025-04-08T01:00:00,0.143,0.274,10.923
2025-04-08T01:30:00,0.159,0.252,10.923
2025-04-08T02:00:00,0.159,0.234,10.24
2025-04-08T02:30:00,0.172,0.295,18.204
2025-04-08T03:00:00,0.168,0.323,10.24
2025-04-08T03:30:00,0.153,0.257,10.923
2025-04-08T04:00:00,0.136,0.2,10.923
2025-04-08T04:30:00,0.124,0.196,10.923
2025-04-08T05:00:00,0.12,0.185,10.923
2025-04-08T05:30:00,0.13,0.207,10.923
2025-04-08T06:00:00,0.125,0.182,10.24
2025-04-08T06:30:00,0.123,0.191,10.24
2025-04-08T07:00:00,0.117,0.197,10.24
2025-04-08T07:30:00,0.115,0.197,10.923
2025-04-08T08:00:00,0.119,0.22,10.923
2025-04-08T08:30:00,0.115,0.177,10.923
2025-04-08T09:00:00,0.115,0.171,10.923
2025-04-08T09:30:00,0.112,0.181,10.923
2025-04-08T10:00:00,0.109,0.159,11.703
2025-04-08T10:30:00,0.116,0.191,11.703
2025-04-08T11:00:00,0.12,0.182,11.703
2025-04-08T11:30:00,0.117,0.195,11.703
2025-04-08T12:00:00,0.119,0.202,11.703
2025-04-08T12:30:00,0.116,0.188,12.603
2025-04-08T13:00:00,0.125,0.208,11.703
2025-04-08T13:30:00,0.138,0.205,11.703
2025-04-08T14:00:00,0.134,0.193,11.703
2025-04-08T14:30:00,0.156,0.322,16.384
2025-04-08T15:00:00,0.167,0.264,14.895
2025-04-08T15:30:00,0.167,0.246,14.895
2025-04-08T16:00:00,0.181,0.295,14.895
2025-04-08T16:30:00,0.195,0.29,14.895
2025-04-08T17:00:00,0.18,0.305,14.895
2025-04-08T17:30:00,0.18,0.285,14.895
2025-04-08T18:00:00,0.184,0.259,14.895
2025-04-08T18:30:00,0.185,0.275,16.384
2025-04-08T19:00:00,0.175,0.288,14.895
2025-04-08T19:30:00,0.189,0.258,14.895
2025-04-08T20:00:00,0.191,0.303,14.895
2025-04-08T20:30:00,0.191,0.279,14.895
2025-04-08T21:00:00,0.213,0.323,14.895
2025-04-08T21:30:00,0.203,0.325,14.895
2025-04-08T22:00:00,0.209,0.354,14.895
2025-04-08T22:30:00,0.259,0.429,13.653
2025-04-08T23:00:00,0.231,0.39,13.653
2025-04-08T23:30:00,0.22,0.308,13.653
2025-04-09T00:00:00,0.218,0.325,13.653
2025-04-09T00:30:00,0.241,0.377,13.653
2025-04-09T01:00:00,0.241,0.399,13.653
2025-04-09T01:30:00,0.26,0.384,13.653
2025-04-09T02:00:00,0.23,0.355,13.653
2025-04-09T02:30:00,0.234,0.335,13.653
2025-04-09T03:00:00,0.237,0.373,13.653
2025-04-09T03:30:00,0.206,0.294,13.653
2025-04-09T04:00:00,0.189,0.274,14.895
2025-04-09T04:30:00,0.178,0.283,14.895
2025-04-09T05:00:00,0.163,0.243,13.653
2025-04-09T05:30:00,0.153,0.278,14.895
2025-04-09T06:00:00,0.167,0.273,13.653
2025-04-09T06:30:00,0.19,0.291,13.653
2025-04-09T07:00:00,0.161,0.28,13.653
2025-04-09T07:30:00,0.15,0.226,14.895
2025-04-09T08:00:00,0.151,0.24,14.895
2025-04-09T08:30:00,0.147,0.219,10.24
2025-04-09T09:00:00,0.151,0.221,14.895
2025-04-09T09:30:00,0.147,0.208,14.895
2025-04-09T10:00:00,0.155,0.243,14.895
2025-04-09T10:30:00,0.156,0.237,14.895
2025-04-09T11:00:00,0.153,0.267,13.653
2025-04-09T11:30:00,0.159,0.264,13.653
2025-04-09T12:00:00,0.148,0.25,13.653
2025-04-09T12:30:00,0.172,0.259,13.653
2025-04-09T13:00:00,0.174,0.246,13.653
2025-04-09T13:30:00,0.158,0.225,13.653
2025-04-09T14:00:00,0.162,0.261,13.653
2025-04-09T14:30:00,0.162,0.231,13.653
2025-04-09T15:00:00,0.178,0.278,12.603
2025-04-09T15:30:00,0.166,0.249,12.603
2025-04-09T16:00:00,0.166,0.281,12.603
2025-04-09T16:30:00,0.16,0.213,11.703
2025-04-09T17:00:00,0.163,0.278,12.603
2025-04-09T17:30:00,0.154,0.247,11.703
2025-04-09T18:00:00,0.146,0.239,11.703
2025-04-09T18:30:00,0.153,0.235,12.603
2025-04-09T19:00:00,0.152,0.217,12.603
2025-04-09T19:30:00,0.144,0.234,12.603
2025-04-09T20:00:00,0.139,0.202,13.653
2025-04-09T20:30:00,0.142,0.218,13.653
2025-04-09T21:00:00,0.131,0.191,13.653
2025-04-09T21:30:00,0.13,0.183,13.653
2025-04-09T22:00:00,0.133,0.194,11.703
2025-04-09T22:30:00,0.15,0.247,13.653
2025-04-09T23:00:00,0.165,0.289,13.653
2025-04-09T23:30:00,0.15,0.27,13.653
2025-04-10T00:00:00,0.142,0.216,11.703
2025-04-10T00:30:00,0.15,0.217,12.603
2025-04-10T01:00:00,0.143,0.21,13.653
2025-04-10T01:30:00,0.152,0.251,13.653
2025-04-10T02:00:00,0.155,0.245,12.603
2025-04-10T02:30:00,0.145,0.211,13.653
2025-04-10T03:00:00,0.148,0.21,13.653
2025-04-10T03:30:00,0.147,0.217,13.653
2025-04-10T04:00:00,0.146,0.217,13.653
2025-04-10T04:30:00,0.141,0.221,11.703
2025-04-10T05:00:00,0.133,0.213,12.603
2025-04-10T05:30:00,0.129,0.193,6.827
2025-04-10T06:00:00,0.131,0.185,11.703
2025-04-10T06:30:00,0.136,0.215,11.703
2025-04-10T07:00:00,0.144,0.233,12.603
2025-04-10T07:30:00,0.137,0.218,12.603
2025-04-10T08:00:00,0.14,0.199,12.603
2025-04-10T08:30:00,0.143,0.2,12.603
2025-04-10T09:00:00,0.138,0.187,12.603
2025-04-10T09:30:00,0.143,0.217,12.603
2025-04-10T10:00:00,0.141,0.257,11.703
2025-04-10T10:30:00,0.142,0.248,11.703
2025-04-10T11:00:00,0.152,0.226,6.827
2025-04-10T11:30:00,0.156,0.234,7.123
2025-04-10T12:00:00,0.156,0.23,7.123
2025-04-10T12:30:00,0.152,0.281,12.603
2025-04-10T13:00:00,0.153,0.361,7.447
2025-04-10T13:30:00,0.166,0.366,16.384
